t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
6.64,6.185764,-0.045867,0.002401,6.184044,-0.044373,-0.001157,0.991201,-0.086742,-0.029329,0.004443,0.413333
6.65,6.186526,-0.033324,-0.001583,6.193956,-0.044389,-0.002024,0.991201,-0.086742,-0.029329,0.004443,0.413333
6.66,6.215014,-0.037379,-0.002858,6.203868,-0.044413,-0.002892,0.988786,0.11737,-0.037379,-0.002858,0.413333
6.67,6.216113,-0.054658,-0.009702,6.213755,-0.044436,-0.001718,0.988786,0.11737,-0.037379,-0.002858,0.413333
6.68,6.208954,-0.049405,-0.002816,6.223643,-0.044447,-0.000544,0.988786,0.11737,-0.037379,-0.002858,0.413333
6.69,6.224174,-0.047149,-0.004972,6.233531,-0.044447,0.00063,0.988786,0.11737,-0.037379,-0.002858,0.413333
6.7,6.250448,-0.041762,0.004788,6.243419,-0.044435,0.001803,0.988786,0.11737,-0.037379,-0.002858,0.416667
6.71,6.260047,-0.075578,0.008325,6.253307,-0.044411,0.002977,0.977327,0.176287,-0.075578,0.008325,0.416667
6.72,6.269568,-0.056505,2.7e-05,6.26308,-0.044373,0.00474,0.977327,0.176287,-0.075578,0.008325,0.416667
6.73,6.290516,-0.047822,0.012636,6.272853,-0.044318,0.006503,0.977327,0.176287,-0.075578,0.008325,0.42
6.74,6.288855,-0.034106,0.009129,6.282626,-0.044246,0.008266,0.977327,0.176287,-0.075578,0.008325,0.42
6.75,6.307482,-0.040411,0.007255,6.292399,-0.044157,0.010028,0.977327,0.176287,-0.075578,0.008325,0.42
6.76,6.298927,-0.039347,0.014016,6.302172,-0.04405,0.011791,0.988196,-0.280001,-0.039347,0.014016,0.42
6.77,6.315372,-0.034138,0.008127,6.312053,-0.043947,0.008991,0.988196,-0.280001,-0.039347,0.014016,0.42
6.78,6.326568,-0.040156,0.011383,6.321935,-0.043872,0.006191,0.988196,-0.280001,-0.039347,0.014016,0.423333
6.79,6.327341,-0.072409,7e-06,6.331817,-0.043825,0.003391,0.988196,-0.280001,-0.039347,0.014016,0.423333
6.8,6.334605,-0.042191,0.001329,6.341699,-0.043805,0.000591,0.988196,-0.280001,-0.039347,0.014016,0.423333
6.81,6.334502,-0.036241,-0.00289,6.35158,-0.043813,-0.002209,0.989128,0.126339,-0.036241,-0.00289,0.423333
6.82,6.374688,-0.050872,0.005233,6.361472,-0.043829,-0.000945,0.989128,0.126339,-0.036241,-0.00289,0.423333
6.83,6.387125,-0.049513,0.006327,6.371363,-0.043832,0.000318,0.989128,0.126339,-0.036241,-0.00289,0.426667
6.84,6.368714,-0.040902,0.001951,6.381254,-0.043823,0.001581,0.989128,0.126339,-0.036241,-0.00289,0.423333
6.85,6.372953,-0.046277,0.000695,6.391146,-0.043801,0.002845,0.989128,0.126339,-0.036241,-0.00289,0.423333
6.86,6.40791,-0.049685,0.0016,6.401037,-0.043766,0.004108,0.985094,0.062633,-0.049685,0.0016,0.426667
6.87,6.419024,-0.033964,0.000831,6.410888,-0.043723,0.004735,0.985094,0.062633,-0.049685,0.0016,0.426667
6.88,6.4244,-0.06212,0.014493,6.420738,-0.043673,0.005361,0.985094,0.062633,-0.049685,0.0016,0.426667
6.89,6.427342,-0.060595,0.003429,6.430589,-0.043617,0.005987,0.985094,0.062633,-0.049685,0.0016,0.43
6.9,6.426255,-0.034063,0.001498,6.44044,-0.043555,0.006614,0.985094,0.062633,-0.049685,0.0016,0.43
6.91,6.428032,-0.058858,0.004439,6.450291,-0.043487,0.00724,0.982343,0.056254,-0.058858,0.004439,0.43
6.92,6.449688,-0.047377,0.013853,6.460114,-0.043413,0.007802,0.982343,0.056254,-0.058858,0.004439,0.43
6.93,6.465104,-0.04953,0.009581,6.469937,-0.043334,0.008365,0.982343,0.056254,-0.058858,0.004439,0.43
6.94,6.499923,-0.048134,0.012357,6.47976,-0.043249,0.008927,0.982343,0.056254,-0.058858,0.004439,0.433333
6.95,6.483077,-0.040034,0.006016,6.489583,-0.043158,0.00949,0.982343,0.056254,-0.058858,0.004439,0.433333
6.96,6.493594,-0.066948,0.005117,6.499406,-0.043062,0.010053,0.979916,0.075699,-0.066948,0.005117,0.433333
6.97,6.51224,-0.027405,0.01403,6.509205,-0.04296,0.01081,0.979916,0.075699,-0.066948,0.005117,0.433333
6.98,6.52103,-0.046377,0.014895,6.519003,-0.04285,0.011567,0.979916,0.075699,-0.066948,0.005117,0.433333
6.99,6.519279,-0.031027,0.018379,6.528802,-0.042733,0.012324,0.979916,0.075699,-0.066948,0.005117,0.433333
7.0,6.540555,-0.02243,0.007111,6.5386,-0.042609,0.01308,0.979916,0.075699,-0.066948,0.005117,0.436667
7.01,6.53156,-0.034222,0.013182,6.548398,-0.042477,0.013837,0.989733,-0.282011,-0.034222,0.013182,0.436667
7.02,6.540428,-0.049011,0.000522,6.558295,-0.042354,0.011017,0.989733,-0.282011,-0.034222,0.013182,0.436667
7.03,6.576279,-0.055444,0.011927,6.568192,-0.042259,0.008197,0.989733,-0.282011,-0.034222,0.013182,0.44
7.04,6.588118,-0.02726,0.012088,6.578089,-0.042192,0.005377,0.989733,-0.282011,-0.034222,0.013182,0.44
7.05,6.606438,-0.044078,0.004493,6.587986,-0.042152,0.002557,0.989733,-0.282011,-0.034222,0.013182,0.44
7.06,6.595003,-0.051686,-0.002681,6.597883,-0.042141,-0.000263,0.984494,0.260196,-0.051686,-0.002681,0.44
7.07,6.616059,-0.0511,0.00574,6.607728,-0.042131,0.002339,0.984494,0.260196,-0.051686,-0.002681,0.44
7.08,6.62392,-0.052045,0.00959,6.617573,-0.042095,0.004941,0.984494,0.260196,-0.051686,-0.002681,0.44
7.09,6.643829,-0.039601,0.019679,6.627418,-0.042034,0.007543,0.984494,0.260196,-0.051686,-0.002681,0.443333
7.1,6.62992,-0.035619,0.019972,6.637262,-0.041947,0.010145,0.984494,0.260196,-0.051686,-0.002681,0.443333
7.11,6.65057,-0.047832,0.013545,6.647107,-0.041834,0.012747,0.98565,-0.158151,-0.047832,0.013545,0.443333
7.12,6.649308,-0.039117,0.017716,6.656963,-0.041716,0.011165,0.98565,-0.158151,-0.047832,0.013545,0.443333
7.13,6.667711,-0.040611,0.013363,6.666819,-0.041614,0.009584,0.98565,-0.158151,-0.047832,0.013545,0.443333
7.14,6.674783,-0.031932,-0.000942,6.676675,-0.041527,0.008002,0.98565,-0.158151,-0.047832,0.013545,0.443333
7.15,6.684546,-0.044202,0.000247,6.686531,-0.041456,0.006421,0.98565,-0.158151,-0.047832,0.013545,0.446667
7.16,6.70294,-0.049652,0.007162,6.696387,-0.041401,0.004839,0.985105,0.070554,-0.049652,0.007162,0.446667
7.17,6.725099,-0.037091,0.002262,6.706238,-0.041349,0.005545,0.985105,0.070554,-0.049652,0.007162,0.45
7.18,6.722399,-0.044315,0.002309,6.716089,-0.041291,0.00625,0.985105,0.070554,-0.049652,0.007162,0.446667
7.19,6.74484,-0.055401,0.00252,6.72594,-0.041226,0.006956,0.985105,0.070554,-0.049652,0.007162,0.45
7.2,6.756261,-0.046154,0.01444,6.735791,-0.041154,0.007661,0.985105,0.070554,-0.049652,0.007162,0.45
7.21,6.745499,-0.030932,0.005425,6.745641,-0.041075,0.008367,0.990721,-0.109121,-0.030932,0.005425,0.45
7.22,6.753035,-0.050126,0.011741,6.755548,-0.040998,0.007276,0.990721,-0.109121,-0.030932,0.005425,0.45
7.23,6.751763,-0.048577,0.010451,6.765455,-0.040931,0.006184,0.990721,-0.109121,-0.030932,0.005425,0.45
7.24,6.770805,-0.040176,0.006109,6.775362,-0.040875,0.005093,0.990721,-0.109121,-0.030932,0.005425,0.45
7.25,6.787225,-0.04589,0.005906,6.785269,-0.04083,0.004002,0.990721,-0.109121,-0.030932,0.005425,0.453333
7.26,6.792643,-0.033678,-0.005015,6.795177,-0.040796,0.002911,0.989897,0.111481,-0.033678,-0.005015,0.453333
7.27,6.80289,-0.049991,0.005171,6.805075,-0.040762,0.004026,0.989897,0.111481,-0.033678,-0.005015,0.453333
7.28,6.81725,-0.044273,0.013034,6.814974,-0.040716,0.00514,0.989897,0.111481,-0.033678,-0.005015,0.453333
7.29,6.823655,-0.033525,0.011275,6.824873,-0.04066,0.006255,0.989897,0.111481,-0.033678,-0.005015,0.453333
7.3,6.839252,-0.031427,0.012149,6.834772,-0.040592,0.00737,0.989897,0.111481,-0.033678,-0.005015,0.456667
7.31,6.844762,-0.02017,0.011581,6.84467,-0.040514,0.008485,0.993949,-0.248378,-0.02017,0.011581,0.456667
7.32,6.858992,-0.054023,0.011176,6.85461,-0.040442,0.006001,0.993949,-0.248378,-0.02017,0.011581,0.456667
7.33,6.870125,-0.021555,0.007709,6.864549,-0.040395,0.003517,0.993949,-0.248378,-0.02017,0.011581,0.456667
7.34,6.87935,-0.042005,0.006337,6.874489,-0.040372,0.001034,0.993949,-0.248378,-0.02017,0.011581,0.46
7.35,6.866681,-0.03106,0.004559,6.884428,-0.040374,-0.00145,0.993949,-0.248378,-0.02017,0.011581,0.456667
7.36,6.89104,-0.03046,-0.002473,6.894367,-0.040401,-0.003934,0.990862,0.177331,-0.03046,-0.002473,0.46
7.37,6.91507,-0.047907,0.000532,6.904276,-0.040431,-0.002161,0.990862,0.177331,-0.03046,-0.002473,0.46
7.38,6.914617,-0.03235,-0.002109,6.914185,-0.040444,-0.000387,0.990862,0.177331,-0.03046,-0.002473,0.46
7.39,6.919028,-0.043857,0.004493,6.924093,-0.040439,0.001386,0.990862,0.177331,-0.03046,-0.002473,0.46
7.4,6.923208,-0.056078,0.008096,6.934002,-0.040416,0.003159,0.990862,0.177331,-0.03046,-0.002473,0.46
7.41,6.965632,-0.040515,0.00979,6.94391,-0.040376,0.004933,0.987845,-0.04452,-0.040515,0.00979,0.463333
7.42,6.958745,-0.042451,-0.001397,6.953789,-0.04033,0.004487,0.987845,-0.04452,-0.040515,0.00979,0.463333
7.43,6.973902,-0.044332,0.005929,6.963667,-0.040287,0.004042,0.987845,-0.04452,-0.040515,0.00979,0.463333
7.44,6.96555,-0.031888,0.001495,6.973546,-0.04025,0.003597,0.987845,-0.04452,-0.040515,0.00979,0.463333
7.45,6.977254,-0.035809,0.005066,6.983424,-0.040216,0.003152,0.987845,-0.04452,-0.040515,0.00979,0.466667
7.46,6.993932,-0.047184,0.008388,6.993302,-0.040187,0.002707,0.985845,0.05511,-0.047184,0.008388,0.466667
7.47,7.00596,-0.039181,-0.010169,7.003161,-0.040158,0.003258,0.985845,0.05511,-0.047184,0.008388,0.466667
7.48,7.013004,-0.05442,0.00248,7.013019,-0.040123,0.003809,0.985845,0.05511,-0.047184,0.008388,0.466667
7.49,7.032396,-0.028182,-0.002427,7.022877,-0.040083,0.00436,0.985845,0.05511,-0.047184,0.008388,0.47
7.5,7.04718,-0.045577,0.00785,7.032736,-0.040037,0.004911,0.985845,0.05511,-0.047184,0.008388,0.47
7.51,7.062088,-0.051385,0.008392,7.042594,-0.039986,0.005462,0.984585,0.034207,-0.051385,0.008392,0.47
7.52,7.051467,-0.025714,0.01721,7.05244,-0.039931,0.005804,0.984585,0.034207,-0.051385,0.008392,0.47
7.53,7.074292,-0.031573,0.006088,7.062285,-0.039872,0.006146,0.984585,0.034207,-0.051385,0.008392,0.47
7.54,7.069608,-0.044634,0.00325,7.072131,-0.03981,0.006488,0.984585,0.034207,-0.051385,0.008392,0.47
7.55,7.094326,-0.041452,0.01024,7.081977,-0.039744,0.00683,0.984585,0.034207,-0.051385,0.008392,0.473333
7.56,7.087254,-0.038599,0.015917,7.091822,-0.039675,0.007172,0.98842,-0.156688,-0.038599,0.015917,0.473333
7.57,7.101481,-0.031768,-0.001459,7.101706,-0.039612,0.005606,0.98842,-0.156688,-0.038599,0.015917,0.473333
7.58,7.125739,-0.019989,0.008434,7.11159,-0.039564,0.004039,0.98842,-0.156688,-0.038599,0.015917,0.476667
7.59,7.123668,-0.025398,0.008615,7.121475,-0.039532,0.002472,0.98842,-0.156688,-0.038599,0.015917,0.473333
7.6,7.118102,-0.039344,-0.000135,7.131359,-0.039516,0.000905,0.98842,-0.156688,-0.038599,0.015917,0.473333
7.61,7.149905,-0.050031,-0.01088,7.141243,-0.039514,-0.000662,0.984991,0.325285,-0.050031,-0.01088,0.476667
7.62,7.162548,-0.041213,-0.003793,7.151093,-0.039505,0.002591,0.984991,0.325285,-0.050031,-0.01088,0.476667
7.63,7.176711,-0.033796,0.005223,7.160943,-0.039463,0.005844,0.984991,0.325285,-0.050031,-0.01088,0.48
7.64,7.191718,-0.040942,0.007698,7.170792,-0.03939,0.009097,0.984991,0.325285,-0.050031,-0.01088,0.48
7.65,7.173932,-0.035639,0.01043,7.180642,-0.039284,0.012349,0.984991,0.325285,-0.050031,-0.01088,0.476667
7.66,7.172057,-0.025363,0.008714,7.190491,-0.039146,0.015602,0.992391,-0.327259,-0.025363,0.008714,0.476667
7.67,7.2115,-0.036489,0.001599,7.200414,-0.039008,0.01233,0.992391,-0.327259,-0.025363,0.008714,0.48
7.68,7.206029,-0.034415,0.013311,7.210337,-0.038902,0.009057,0.992391,-0.327259,-0.025363,0.008714,0.48
7.69,7.217331,-0.070235,0.006675,7.220261,-0.038828,0.005785,0.992391,-0.327259,-0.025363,0.008714,0.48
7.7,7.225584,-0.054943,-0.003055,7.230184,-0.038787,0.002512,0.992391,-0.327259,-0.025363,0.008714,0.483333
7.71,7.227812,-0.012066,0.007646,7.240108,-0.038778,-0.000761,0.99638,-0.107752,-0.012066,0.007646,0.483333
7.72,7.243294,-0.042751,0.008836,7.250072,-0.038791,-0.001838,0.99638,-0.107752,-0.012066,0.007646,0.483333
7.73,7.264907,-0.02878,-0.008619,7.260036,-0.038815,-0.002916,0.99638,-0.107752,-0.012066,0.007646,0.483333
7.74,7.268981,-0.045317,-0.001803,7.27,-0.038849,-0.003993,0.99638,-0.107752,-0.012066,0.007646,0.483333
7.75,7.282175,-0.049233,-0.005812,7.279963,-0.038894,-0.005071,0.99638,-0.107752,-0.012066,0.007646,0.486667
7.76,7.287592,-0.048053,-0.005109,7.289927,-0.03895,-0.006148,0.985584,0.347732,-0.048053,-0.005109,0.486667
7.77,7.283433,-0.043376,-0.006739,7.299783,-0.038994,-0.002671,0.985584,0.347732,-0.048053,-0.005109,0.486667
7.78,7.326567,-0.030713,-0.000241,7.309638,-0.039003,0.000806,0.985584,0.347732,-0.048053,-0.005109,0.49
7.79,7.324908,-0.047426,0.005798,7.319494,-0.038978,0.004284,0.985584,0.347732,-0.048053,-0.005109,0.486667
7.8,7.311848,-0.046823,0.010912,7.32935,-0.038918,0.007761,0.985584,0.347732,-0.048053,-0.005109,0.486667
7.81,7.339295,-0.033053,0.010012,7.339205,-0.038825,0.011238,0.990084,-0.226357,-0.033053,0.010012,0.49
7.82,7.372785,-0.038238,0.001457,7.349106,-0.038725,0.008975,0.990084,-0.226357,-0.033053,0.010012,0.49
7.83,7.360881,-0.027966,0.016246,7.359006,-0.038647,0.006711,0.990084,-0.226357,-0.033053,0.010012,0.49
7.84,7.385659,-0.033865,-0.006262,7.368907,-0.038592,0.004448,0.990084,-0.226357,-0.033053,0.010012,0.493333
7.85,7.367802,-0.009536,0.003367,7.378808,-0.038559,0.002184,0.990084,-0.226357,-0.033053,0.010012,0.49
7.86,7.409359,-0.035402,0.002601,7.388709,-0.038549,-7.9e-05,0.989379,0.074242,-0.035402,0.002601,0.493333
7.87,7.391618,-0.034483,0.001754,7.398602,-0.038546,0.000663,0.989379,0.074242,-0.035402,0.002601,0.493333
7.88,7.38517,-0.042376,0.009781,7.408496,-0.038536,0.001405,0.989379,0.074242,-0.035402,0.002601,0.493333
7.89,7.411143,-0.021104,0.002209,7.41839,-0.038518,0.002148,0.989379,0.074242,-0.035402,0.002601,0.493333
7.9,7.437221,-0.026458,0.005781,7.428284,-0.038493,0.00289,0.989379,0.074242,-0.035402,0.002601,0.496667
7.91,7.433431,-0.027814,-0.004115,7.438177,-0.038461,0.003633,0.991656,0.012118,-0.027814,-0.004115,0.496667
7.92,7.433381,-0.018534,0.00919,7.448094,-0.038424,0.003754,0.991656,0.012118,-0.027814,-0.004115,0.496667
7.93,7.437021,-0.03935,-0.000729,7.45801,-0.038386,0.003875,0.991656,0.012118,-0.027814,-0.004115,0.496667
7.94,7.453858,-0.055203,0.010202,7.467927,-0.038347,0.003996,0.991656,0.012118,-0.027814,-0.004115,0.496667
7.95,7.5045,-0.036719,0.00255,7.477843,-0.038307,0.004117,0.991656,0.012118,-0.027814,-0.004115,0.5
7.96,7.476827,-0.031413,-0.0012,7.48776,-0.038266,0.004239,0.990576,0.001335,-0.031413,-0.0012,0.5
7.97,7.513937,-0.029113,0.005279,7.497665,-0.038224,0.004252,0.990576,0.001335,-0.031413,-0.0012,0.5
7.98,7.507212,-0.052383,0.005969,7.507571,-0.038181,0.004265,0.990576,0.001335,-0.031413,-0.0012,0.5
7.99,7.534113,-0.033415,0.006889,7.517477,-0.038139,0.004279,0.990576,0.001335,-0.031413,-0.0012,0.503333
8.0,7.519488,-0.035678,0.009501,7.527382,-0.038097,0.004292,0.990576,0.001335,-0.031413,-0.0012,0.5
8.01,7.534286,-0.053596,0.010166,7.537288,-0.038054,0.004305,0.983921,0.051527,-0.053596,0.010166,0.503333
8.02,7.551549,-0.027446,0.006271,7.547127,-0.038009,0.004821,0.983921,0.051527,-0.053596,0.010166,0.503333
8.03,7.573071,-0.03997,0.005781,7.556966,-0.037959,0.005336,0.983921,0.051527,-0.053596,0.010166,0.503333
8.04,7.554642,-0.034449,-0.002856,7.566805,-0.037904,0.005851,0.983921,0.051527,-0.053596,0.010166,0.503333
8.05,7.571939,-0.044834,0.00762,7.576644,-0.037844,0.006366,0.983921,0.051527,-0.053596,0.010166,0.503333
8.06,7.582867,-0.053958,0.001082,7.586483,-0.037779,0.006882,0.983812,0.101113,-0.053958,0.001082,0.506667
8.07,7.59119,-0.051349,0.014378,7.596321,-0.037706,0.007893,0.983812,0.101113,-0.053958,0.001082,0.506667
8.08,7.602488,-0.027383,0.01774,7.606159,-0.037624,0.008904,0.983812,0.101113,-0.053958,0.001082,0.506667
8.09,7.630102,-0.039963,0.015787,7.615997,-0.037531,0.009915,0.983812,0.101113,-0.053958,0.001082,0.51
8.1,7.625367,-0.034704,-0.000915,7.625834,-0.037428,0.010926,0.983812,0.101113,-0.053958,0.001082,0.51
8.11,7.657045,-0.0324,0.011898,7.635672,-0.037316,0.011937,0.99028,-0.234877,-0.0324,0.011898,0.51
8.12,7.631266,-0.035329,0.005575,7.645574,-0.037209,0.009589,0.99028,-0.234877,-0.0324,0.011898,0.51
8.13,7.666858,-0.032953,0.020308,7.655476,-0.037126,0.00724,0.99028,-0.234877,-0.0324,0.011898,0.51
8.14,7.646417,-0.035494,-0.010086,7.665379,-0.037066,0.004891,0.99028,-0.234877,-0.0324,0.011898,0.51
8.15,7.682616,-0.02892,0.013898,7.675282,-0.037029,0.002542,0.99028,-0.234877,-0.0324,0.011898,0.513333
8.16,7.692241,-0.026915,0.003619,7.685185,-0.037016,0.000193,0.991925,0.022713,-0.026915,0.003619,0.513333
8.17,7.681515,-0.04462,0.002798,7.695104,-0.037013,0.000421,0.991925,0.022713,-0.026915,0.003619,0.513333
8.18,7.717828,-0.012346,0.005251,7.705023,-0.037007,0.000648,0.991925,0.022713,-0.026915,0.003619,0.513333
8.19,7.707121,-0.0442,-0.005716,7.714942,-0.037,0.000875,0.991925,0.022713,-0.026915,0.003619,0.513333
8.2,7.710091,-0.035863,0.002938,7.724862,-0.03699,0.001102,0.991925,0.022713,-0.026915,0.003619,0.513333
8.21,7.738152,-0.024683,0.009265,7.734781,-0.036978,0.001329,0.992595,-0.081965,-0.024683,0.009265,0.516667
8.22,7.755982,-0.040407,-0.007977,7.744707,-0.036969,0.000509,0.992595,-0.081965,-0.024683,0.009265,0.516667
8.23,7.752692,-0.039119,-0.007533,7.754633,-0.036968,-0.00031,0.992595,-0.081965,-0.024683,0.009265,0.516667
8.24,7.75741,-0.036184,0.001128,7.764559,-0.036975,-0.00113,0.992595,-0.081965,-0.024683,0.009265,0.516667
8.25,7.756826,-0.043002,-0.00294,7.774485,-0.03699,-0.001949,0.992595,-0.081965,-0.024683,0.009265,0.516667
8.26,7.78,-0.014657,0.006433,7.784411,-0.037014,-0.002769,0.995603,-0.067811,-0.014657,0.006433,0.52
8.27,7.792962,-0.042725,0.000321,7.794367,-0.037045,-0.003447,0.995603,-0.067811,-0.014657,0.006433,0.52
8.28,7.815371,-0.03576,-0.001786,7.804323,-0.037082,-0.004125,0.995603,-0.067811,-0.014657,0.006433,0.52
8.29,7.828717,-0.044364,-0.006471,7.814278,-0.037127,-0.004803,0.995603,-0.067811,-0.014657,0.006433,0.523333
8.3,7.827698,-0.026276,-0.008838,7.824234,-0.037178,-0.005482,0.995603,-0.067811,-0.014657,0.006433,0.523333
8.31,7.837806,-0.032246,0.003215,7.83419,-0.037236,-0.00616,0.990326,0.127949,-0.032246,0.003215,0.523333
8.32,7.868407,-0.043918,-0.013211,7.844093,-0.037291,-0.00488,0.990326,0.127949,-0.032246,0.003215,0.523333
8.33,7.854762,-0.039142,-0.004294,7.853996,-0.037333,-0.003601,0.990326,0.127949,-0.032246,0.003215,0.523333
8.34,7.864128,-0.02897,-0.009368,7.8639,-0.037362,-0.002321,0.990326,0.127949,-0.032246,0.003215,0.523333
8.35,7.899317,-0.044399,-0.005728,7.873803,-0.037379,-0.001042,0.990326,0.127949,-0.032246,0.003215,0.526667
8.36,7.883839,-0.034623,0.008388,7.883706,-0.037383,0.000238,0.989613,-0.03683,-0.034623,0.008388,0.526667
8.37,7.899909,-0.025414,-0.00181,7.893602,-0.037382,-0.000131,0.989613,-0.03683,-0.034623,0.008388,0.526667
8.38,7.903619,-0.028021,-0.000692,7.903498,-0.037385,-0.000499,0.989613,-0.03683,-0.034623,0.008388,0.526667
8.39,7.923726,-0.04415,0.008213,7.913395,-0.037392,-0.000867,0.989613,-0.03683,-0.034623,0.008388,0.526667
8.4,7.917415,-0.044606,-0.011553,7.923291,-0.037402,-0.001235,0.989613,-0.03683,-0.034623,0.008388,0.526667
8.41,7.946942,-0.030747,-0.009295,7.933187,-0.037416,-0.001604,0.990776,0.135755,-0.030747,-0.009295,0.53
8.42,7.936861,-0.023515,-0.00199,7.943095,-0.037425,-0.000246,0.990776,0.135755,-0.030747,-0.009295,0.53
8.43,7.968442,-0.021484,0.008943,7.953002,-0.037421,0.001111,0.990776,0.135755,-0.030747,-0.009295,0.53
8.44,7.972671,-0.029503,-0.001504,7.96291,-0.037403,0.002469,0.990776,0.135755,-0.030747,-0.009295,0.53
8.45,7.979823,-0.044254,0.010601,7.972818,-0.037372,0.003827,0.990776,0.135755,-0.030747,-0.009295,0.533333
8.46,7.957224,-0.032083,-0.00152,7.982725,-0.037328,0.005184,0.990375,-0.048933,-0.032083,-0.00152,0.53
8.47,8.003351,-0.034682,0.015524,7.992629,-0.037279,0.004695,0.990375,-0.048933,-0.032083,-0.00152,0.533333
8.48,8.00272,-0.031988,0.006203,8.002533,-0.037235,0.004205,0.990375,-0.048933,-0.032083,-0.00152,0.533333
8.49,8.013719,-0.038237,-8.5e-05,8.012436,-0.037195,0.003716,0.990375,-0.048933,-0.032083,-0.00152,0.533333
8.5,8.026171,-0.043214,-0.007354,8.02234,-0.037161,0.003227,0.990375,-0.048933,-0.032083,-0.00152,0.536667
8.51,8.034681,-0.018398,0.001991,8.032244,-0.037132,0.002737,0.994481,-0.127659,-0.018398,0.001991,0.536667
8.52,8.043896,-0.031577,-0.005017,8.042189,-0.037111,0.001461,0.994481,-0.127659,-0.018398,0.001991,0.536667
8.53,8.048422,-0.044852,-0.009281,8.052133,-0.037102,0.000184,0.994481,-0.127659,-0.018398,0.001991,0.536667
8.54,8.059445,-0.045894,-0.00589,8.062078,-0.037107,-0.001092,0.994481,-0.127659,-0.018398,0.001991,0.536667
8.55,8.078466,-0.026116,-0.005204,8.072023,-0.037124,-0.002369,0.994481,-0.127659,-0.018398,0.001991,0.54
8.56,8.07773,-0.040832,-2.5e-05,8.081968,-0.037154,-0.003646,0.98775,0.163931,-0.040832,-2.5e-05,0.54
8.57,8.107518,-0.036304,-0.015244,8.091845,-0.037182,-0.002006,0.98775,0.163931,-0.040832,-2.5e-05,0.54
8.58,8.117712,-0.029084,0.005809,8.101723,-0.037194,-0.000367,0.98775,0.163931,-0.040832,-2.5e-05,0.54
8.59,8.106698,-0.024928,0.002101,8.1116,-0.037189,0.001272,0.98775,0.163931,-0.040832,-2.5e-05,0.54
8.6,8.13244,-0.044178,0.006186,8.121478,-0.037169,0.002912,0.98775,0.163931,-0.040832,-2.5e-05,0.543333
8.61,8.141059,-0.009186,0.010728,8.131355,-0.037132,0.004551,0.997244,-0.320022,-0.009186,0.010728,0.543333
8.62,8.146964,-0.042243,0.006373,8.141328,-0.037102,0.001351,0.997244,-0.320022,-0.009186,0.010728,0.543333
8.63,8.15309,-0.043808,-0.003404,8.1513,-0.037105,-0.001849,0.997244,-0.320022,-0.009186,0.010728,0.543333
8.64,8.160404,-0.038689,-0.004748,8.161272,-0.037139,-0.00505,0.997244,-0.320022,-0.009186,0.010728,0.543333
8.65,8.163274,-0.025504,-0.006748,8.171245,-0.037206,-0.00825,0.997244,-0.320022,-0.009186,0.010728,0.543333
8.66,8.18662,-0.041813,-0.014387,8.181217,-0.037304,-0.01145,0.987456,0.43704,-0.041813,-0.014387,0.546667
8.67,8.200035,-0.036083,-0.010712,8.191091,-0.037395,-0.00708,0.987456,0.43704,-0.041813,-0.014387,0.546667
8.68,8.196839,-0.03056,-0.006302,8.200965,-0.037444,-0.002709,0.987456,0.43704,-0.041813,-0.014387,0.546667
8.69,8.223478,-0.044866,-0.003781,8.21084,-0.037449,0.001661,0.987456,0.43704,-0.041813,-0.014387,0.546667
8.7,8.212387,-0.02798,0.008258,8.220714,-0.037411,0.006032,0.987456,0.43704,-0.041813,-0.014387,0.546667
8.71,8.222826,-0.026599,0.009863,8.230588,-0.03733,0.010402,0.99202,-0.306781,-0.026599,0.009863,0.546667
8.72,8.232056,-0.037207,-0.000493,8.240508,-0.037242,0.007334,0.99202,-0.306781,-0.026599,0.009863,0.55
8.73,8.255625,-0.026944,0.011582,8.250428,-0.037184,0.004266,0.99202,-0.306781,-0.026599,0.009863,0.55
8.74,8.247405,-0.042358,0.00604,8.260348,-0.037157,0.001198,0.99202,-0.306781,-0.026599,0.009863,0.55
8.75,8.281506,-0.025945,0.002705,8.270269,-0.03716,-0.001869,0.99202,-0.306781,-0.026599,0.009863,0.553333
8.76,8.280519,-0.025727,-0.009895,8.280189,-0.037194,-0.004937,0.992282,0.165939,-0.025727,-0.009895,0.553333
8.77,8.287959,-0.045675,-0.002954,8.290111,-0.037235,-0.003278,0.992282,0.165939,-0.025727,-0.009895,0.553333
8.78,8.293248,-0.055714,-0.007029,8.300034,-0.037259,-0.001618,0.992282,0.165939,-0.025727,-0.009895,0.553333
8.79,8.29904,-0.043676,-0.002687,8.309957,-0.037267,4.1e-05,0.992282,0.165939,-0.025727,-0.009895,0.553333
8.8,8.325645,-0.026017,0.006793,8.31988,-0.037258,0.0017,0.992282,0.165939,-0.025727,-0.009895,0.556667
8.81,8.344748,-0.036103,0.00579,8.329803,-0.037233,0.00336,0.989169,-0.065832,-0.036103,0.00579,0.556667
8.82,8.338789,-0.032424,0.006255,8.339694,-0.037203,0.002702,0.989169,-0.065832,-0.036103,0.00579,0.556667
8.83,8.341275,-0.033301,0.000359,8.349586,-0.03718,0.002043,0.989169,-0.065832,-0.036103,0.00579,0.556667
8.84,8.355091,-0.028252,0.002252,8.359478,-0.037163,0.001385,0.989169,-0.065832,-0.036103,0.00579,0.556667
