t,x,y,theta,x_true,y_true,theta_true,v,omega,e_lat,e_head,path_progress
50.4,49.752036,-0.01808,-0.006934,49.757807,-0.004542,-0.001675,0.999145,0.032558,0.00285,-0.002292,1.0
50.45,49.803599,-0.021159,-0.000101,49.807581,-0.004458,0.006329,0.994576,0.191954,-0.01808,-0.006934,1.0
50.5,49.865817,-0.007585,0.004191,49.857272,-0.00407,0.007628,0.993652,-0.015506,-0.021159,-0.000101,1.0
50.55,49.8995,0.003055,-0.004197,49.907116,-0.003792,0.002709,0.997724,-0.119102,-0.007585,0.004191,1.0
50.6,49.972959,0.003579,0.006107,49.957057,-0.003708,0.001609,0.999084,0.002276,0.003055,-0.004197,1.0
50.65,49.983688,-0.017365,-0.000263,50.007005,-0.003711,-0.002598,0.998926,-0.105757,0.003579,0.006107,1.0
50.7,50.059146,-0.008309,0.009259,50.056786,-0.003734,0.004067,0.994791,0.193079,-0.017365,-0.000263,1.0
50.75,50.109016,-0.013013,-0.003568,50.106633,-0.003558,0.000316,0.997507,-0.142047,-0.008309,0.009259,1.0
50.8,50.145429,0.001714,0.008619,50.156452,-0.003488,0.004819,0.996096,0.148079,-0.013013,-0.003568,1.0
50.85,50.203387,-0.014391,-0.00682,50.206392,-0.003347,-0.00203,0.999486,-0.208245,0.001714,0.008619,1.0
50.9,50.254882,-0.000162,0.009741,50.256214,-0.003347,0.005684,0.995683,0.244916,-0.014391,-0.00682,1.0
50.95,50.305028,0.003851,-0.005525,50.306168,-0.003145,-0.001466,0.999951,-0.239984,-0.000162,0.009741,1.0
51.0,50.350028,-0.000308,0.003478,50.356122,-0.003247,7.7e-05,0.998845,0.098584,0.003851,-0.005525,1.0
51.05,50.427423,-0.021515,-0.00443,50.406106,-0.003245,-0.001247,0.999908,-0.057752,-0.000308,0.003478,1.0
51.1,50.465495,0.010784,-0.001241,50.455847,-0.003158,0.006958,0.993546,0.219565,-0.021515,-0.00443,1.0
51.15,50.487454,-0.015875,0.00514,50.505652,-0.002901,-0.000237,0.996765,-0.23477,0.010784,-0.001241,1.0
51.2,50.559148,-0.011054,-0.004869,50.555429,-0.002927,0.001974,0.995238,0.11398,-0.015875,0.00514,1.0
51.25,50.595016,0.008392,-0.002705,50.605248,-0.002723,0.005853,0.996684,0.068484,-0.011054,-0.004869,1.0
51.3,50.658316,-0.015455,0.005945,50.655114,-0.002515,0.000783,0.997482,-0.14389,0.008392,-0.002705,1.0
51.35,50.702204,-0.012593,0.009724,50.704903,-0.002479,0.002426,0.995364,0.077044,-0.015455,0.005945,1.0
51.4,50.750416,-0.022302,0.001856,50.754706,-0.002367,0.001018,0.996222,-0.054447,-0.012593,0.009724,1.0
51.45,50.80174,0.016785,0.003337,50.8044,-0.00223,0.006074,0.993309,0.140019,-0.022302,0.001856,1.0
51.5,50.853596,-0.01787,-0.007163,50.854131,-0.002085,-0.003612,0.994964,-0.27717,0.016785,0.003337,1.0
51.55,50.893599,-0.007788,0.002078,50.903866,-0.002133,0.006483,0.994639,0.321676,-0.01787,-0.007163,1.0
51.6,50.950045,-0.023848,0.002191,50.953718,-0.001772,0.004364,0.997664,-0.133389,-0.007788,0.002078,1.0
51.65,51.003954,-0.022877,-0.000328,51.003407,-0.001523,0.007655,0.992846,0.115616,-0.023848,0.002191,1.0
51.7,51.031398,0.000222,0.013783,51.053059,-0.001061,0.010328,0.993137,0.037909,-0.022877,-0.000328,1.0
51.75,51.077986,0.001693,0.001368,51.102987,-0.000753,-0.000535,0.999933,-0.281039,0.000222,0.013783,1.0
51.8,51.159416,0.005501,-6.1e-05,51.152966,-0.000841,-8.5e-05,0.999492,0.081518,0.001693,0.001368,1.0
51.85,51.201176,-0.010419,-0.002196,51.202894,-0.000827,-0.000165,0.99835,-0.0224,0.005501,-6.1e-05,1.0
51.9,51.254235,0.002541,0.007375,51.252753,-0.000746,0.004594,0.996874,0.124593,-0.010419,-0.002196,1.0
51.95,51.308557,0.017352,-0.009222,51.302691,-0.0006,-0.001165,0.999238,-0.175135,0.002541,0.007375,1.0
52.0,51.355454,-0.005672,0.006823,51.352475,-0.000709,-0.00151,0.994794,0.035173,0.017352,-0.009222,1.0
52.05,51.39984,0.003162,0.00351,51.402355,-0.000768,-0.001166,0.998298,-0.000202,-0.005672,0.006823,1.0
52.1,51.458962,0.004085,-0.005077,51.4523,-0.00086,-0.002813,0.999051,-0.041134,0.003162,0.00351,1.0
52.15,51.51145,-0.010639,-0.003722,51.502241,-0.000968,-0.000709,0.998775,0.062882,0.004085,-0.005077,1.0
52.2,51.537468,-0.003674,-0.005089,51.552101,-0.000902,0.003618,0.996808,0.092471,-0.010639,-0.003722,1.0
52.25,51.614201,-0.010842,0.011669,51.602024,-0.000697,0.003673,0.998898,-0.021763,-0.003674,-0.005089,1.0
52.3,51.646623,0.007318,-0.003355,51.651883,-0.000606,-0.000686,0.996747,-0.103511,-0.010842,0.011669,1.0
52.35,51.698959,-0.008147,0.007218,51.701763,-0.000684,-0.00156,0.997805,0.004006,0.007318,-0.003355,1.0
52.4,51.754518,0.001174,-0.002963,51.751643,-0.000759,-0.0015,0.997556,0.000521,-0.008147,0.007218,1.0
52.45,51.803536,-0.00303,-0.007154,51.801605,-0.000814,-0.000495,0.999648,0.024986,0.001174,-0.002963,1.0
52.5,51.859676,-0.010079,0.0002,51.851565,-0.000771,0.002588,0.999091,0.070821,-0.00303,-0.007154,1.0
52.55,51.910004,-0.008524,0.009731,51.901434,-0.000617,0.002927,0.996976,-0.009231,-0.010079,0.0002,1.0
52.6,51.973971,0.013528,0.000228,51.951302,-0.000553,-0.001057,0.997443,-0.097286,-0.008524,0.009731,1.0
52.65,52.015231,-0.011891,-0.00605,52.001114,-0.000711,-0.005125,0.995942,-0.077377,0.013528,0.000228,1.0
52.7,52.049918,0.012444,-0.004195,52.05093,-0.000823,0.00304,0.996433,0.223479,-0.011891,-0.00605,1.0
52.75,52.098694,0.007501,0.001901,52.100745,-0.000709,-0.001631,0.996267,-0.172668,0.012444,-0.004195,1.0
52.8,52.155131,0.000967,-0.012635,52.150617,-0.000896,-0.004798,0.99775,-0.035996,0.007501,0.001901,1.0
52.85,52.212505,-0.017582,0.007028,52.200583,-0.001014,0.001747,0.99971,0.17263,0.000967,-0.012635,1.0
52.9,52.260935,-0.010984,0.011406,52.250369,-0.000883,0.001794,0.994725,-0.041979,-0.017582,0.007028,1.0
52.95,52.321061,-0.009111,0.006316,52.300184,-0.000882,-0.00208,0.996705,-0.086354,-0.010984,0.011406,1.0
53.0,52.345348,0.007078,-0.006057,52.350042,-0.001004,-0.001956,0.997267,0.024667,-0.009111,0.006316,1.0
53.05,52.384734,-0.01777,0.003687,52.399929,-0.001091,-0.001715,0.997877,-0.000138,0.007078,-0.006057,1.0
53.1,52.428698,-0.021249,-0.002444,52.449695,-0.001112,0.001542,0.994669,0.081472,-0.01777,0.003687,1.0
53.15,52.497013,0.016269,0.010813,52.499386,-0.000923,0.006178,0.993625,0.095526,-0.021249,-0.002444,1.0
53.2,52.548744,-0.004655,-0.003574,52.549126,-0.000871,-0.007847,0.995119,-0.374495,0.016269,0.010813,1.0
53.25,52.597991,-0.012225,-0.001977,52.59902,-0.001232,-0.001658,0.998603,0.248325,-0.004655,-0.003574,1.0
53.3,52.655693,0.000496,0.003459,52.648859,-0.001166,0.002688,0.996332,0.046572,-0.012225,-0.001977,1.0
53.35,52.685898,-0.004069,-0.007304,52.698817,-0.001116,-0.002084,0.999851,-0.130939,0.000496,0.003459,1.0
53.4,52.755815,-0.009017,-0.001825,52.748766,-0.001177,0.001696,0.998779,0.127239,-0.004069,-0.007304,1.0
53.45,52.807786,0.009309,-0.002801,52.798646,-0.001039,0.002796,0.997295,-0.004298,-0.009017,-0.001825,1.0
53.5,52.842309,-0.001446,-0.006846,52.848507,-0.000991,-0.001749,0.997207,-0.112568,0.009309,-0.002801,1.0
53.55,52.90325,-0.002648,0.000545,52.898462,-0.001044,0.001392,0.999566,0.106685,-0.001446,-0.006846,1.0
53.6,52.9527,0.006525,-0.0006,52.948425,-0.000969,0.0003,0.999206,-0.053987,-0.002648,0.000545,1.0
53.65,52.980462,-0.005276,-0.009681,52.998339,-0.001024,-0.002516,0.998042,-0.05691,0.006525,-0.0006,1.0
53.7,53.042803,-0.010309,0.011697,53.048256,-0.001045,0.003433,0.998417,0.162956,-0.005276,-0.009681,1.0
53.75,53.101163,-0.006116,-0.002755,53.098116,-0.000923,-0.001088,0.996907,-0.153758,-0.010309,0.011697,1.0
53.8,53.156347,-0.002145,0.002202,53.148012,-0.000968,0.001316,0.998165,0.098532,-0.006116,-0.002755,1.0
53.85,53.197686,0.02442,-0.003524,53.197968,-0.000913,-0.000463,0.999357,-0.069099,-0.002145,0.002202,1.0
53.9,53.248972,-0.001755,-0.016173,53.247668,-0.001079,-0.006787,0.992674,-0.140829,0.02442,-0.003524,1.0
53.95,53.298399,0.002129,0.002735,53.297573,-0.001253,0.003213,0.999473,0.2852,-0.001755,-0.016173,1.0
54.0,53.338798,0.001712,-0.008168,53.347542,-0.001113,-0.001388,0.999361,-0.186317,0.002129,0.002735,1.0
54.05,53.389812,0.002821,0.004029,53.397515,-0.001188,0.000673,0.999486,0.098114,0.001712,-0.008168,1.0
54.1,53.441257,-0.001458,-0.011522,53.447476,-0.001205,-0.003112,0.999154,-0.119149,0.002821,0.004029,1.0
54.15,53.485464,0.032459,0.00668,53.49745,-0.00128,0.002429,0.999563,0.168314,-0.001458,-0.011522,1.0
54.2,53.547426,-0.015938,-0.010012,53.547055,-0.001405,-0.012065,0.990262,-0.404438,0.032459,0.00668,1.0
54.25,53.590024,0.00665,0.013752,53.596764,-0.001822,0.002161,0.995219,0.456766,-0.015938,-0.010012,1.0
54.3,53.655444,-0.00313,-0.008796,53.646636,-0.001799,-0.007779,0.998005,-0.362705,0.00665,0.013752,1.0
54.35,53.69231,0.007216,0.000452,53.696577,-0.002147,-0.001232,0.999061,0.254347,-0.00313,-0.008796,1.0
54.4,53.745413,-0.004988,-0.011531,53.746481,-0.002214,-0.004684,0.997835,-0.149873,0.007216,0.000452,1.0
54.45,53.79612,0.0057,-0.006781,53.796399,-0.002362,0.001478,0.998504,0.191525,-0.004988,-0.011531,1.0
54.5,53.862189,-0.011288,-0.000656,53.846315,-0.002283,-0.000649,0.99829,-0.101074,0.0057,-0.006781,1.0
54.55,53.885432,-0.008804,-0.001282,53.896163,-0.00231,0.000875,0.996614,0.063368,-0.011288,-0.000656,1.0
54.6,53.942352,0.001537,0.005747,53.946023,-0.002239,0.001457,0.997359,-0.001294,-0.008804,-0.001282,1.0
54.65,53.973592,0.014688,-0.000682,53.995978,-0.002275,-0.003946,0.999539,-0.134736,0.001537,0.005747,1.0
54.7,54.038254,-0.002758,-0.00627,54.045797,-0.00257,-0.00722,0.995594,-0.048185,0.014688,-0.000682,1.0
54.75,54.10396,0.00383,0.007267,54.095719,-0.002824,-0.001315,0.999173,0.159693,-0.002758,-0.00627,1.0
54.8,54.141537,0.001419,-0.005177,54.145664,-0.002954,-0.006511,0.998851,-0.169823,0.00383,0.007267,1.0
54.85,54.185008,0.004714,-0.000165,54.195635,-0.003262,-0.003516,0.999574,0.117323,0.001419,-0.005177,1.0
54.9,54.239242,-0.011135,-0.00218,54.245573,-0.00344,-0.005125,0.998586,-0.069546,0.004714,-0.000165,1.0
54.95,54.291879,0.000888,0.008393,54.295425,-0.003628,-0.000852,0.996659,0.124208,-0.011135,-0.00218,1.0
55.0,54.336242,-0.004184,-0.008786,54.345381,-0.003756,-0.006697,0.999734,-0.177194,0.000888,0.008393,1.0
55.05,54.404307,-0.011985,-0.000295,54.395327,-0.004023,-0.001093,0.998745,0.184417,-0.004184,-0.008786,1.0
55.1,54.437426,0.004245,-0.000958,54.445171,-0.004003,0.000333,0.996404,-0.010464,-0.011985,-0.000295,1.0
55.15,54.494151,-0.012055,-0.009026,54.495084,-0.004071,-0.00376,0.998727,-0.099711,0.004245,-0.000958,1.0
55.2,54.547081,-0.008831,0.002113,54.544926,-0.004153,0.002796,0.996384,0.188833,-0.012055,-0.009026,1.0
55.25,54.589586,0.004372,-0.004587,54.594784,-0.004013,0.00045,0.997351,-0.105865,-0.008831,0.002113,1.0
55.3,54.653243,0.00124,-0.001033,54.644705,-0.004059,-0.001681,0.998688,-0.026814,0.004372,-0.004587,1.0
55.35,54.692456,-0.02097,-0.004356,54.694677,-0.004166,-0.002489,0.999628,-0.013484,0.00124,-0.001033,1.0
55.4,54.765797,0.006412,0.003305,54.744421,-0.004146,0.004924,0.993709,0.188695,-0.02097,-0.004356,1.0
55.45,54.78888,-0.002222,0.002135,54.794281,-0.00401,-0.002925,0.998076,-0.243398,0.006412,0.003305,1.0
55.5,54.843302,-0.015542,0.003567,54.844235,-0.004221,-0.003126,0.999333,0.05582,-0.002222,0.002135,1.0
55.55,54.907037,-0.006524,0.003409,54.894041,-0.004291,0.000494,0.995338,0.076557,-0.015542,0.003567,1.0
55.6,54.94371,0.002288,0.002314,54.943916,-0.004276,-0.000951,0.998043,-0.05527,-0.006524,0.003409,1.0
55.65,55.013618,0.00073,0.002982,54.993869,-0.004392,-0.00371,0.999314,-0.055155,0.002288,0.002314,1.0
55.7,55.029095,-0.014251,-0.014284,55.043853,-0.004608,-0.004516,0.999781,-0.006378,0.00073,0.002982,1.0
55.75,55.095664,-0.027273,0.011204,55.09368,-0.004623,0.00609,0.995725,0.266747,-0.014251,-0.014284,1.0
55.8,55.1483,0.01031,-0.001126,55.143309,-0.004295,0.004067,0.991818,-0.117242,-0.027273,0.011204,1.0
55.85,55.206773,-0.028596,-0.005842,55.193103,-0.004258,-0.002756,0.996907,-0.141265,0.01031,-0.001126,1.0
55.9,55.252892,0.00293,0.005555,55.242728,-0.00421,0.008313,0.991421,0.312028,-0.028596,-0.005842,1.0
55.95,55.296804,-0.011212,-0.010982,55.292606,-0.003893,-0.00048,0.999121,-0.297836,0.00293,0.005555,1.0
56.0,55.34333,0.00461,0.000729,55.342463,-0.003854,0.006398,0.996636,0.246416,-0.011212,-0.010982,1.0
56.05,55.38494,-0.011796,-0.001971,55.392373,-0.003583,0.000885,0.998617,-0.199423,0.00461,0.000729,1.0
56.1,55.457645,-0.011488,0.011013,55.442217,-0.003522,0.004243,0.996461,0.133808,-0.011796,-0.001971,1.0
56.15,55.48006,-0.005911,0.008132,55.492044,-0.003343,0.000955,0.996554,-0.11567,-0.011488,0.011013,1.0
56.2,55.542877,-0.00172,-0.00159,55.541938,-0.003365,-0.001077,0.998227,-0.021867,-0.005911,0.008132,1.0
56.25,55.58688,-0.007344,-0.000759,55.5919,-0.003385,0.000851,0.999484,0.053664,-0.00172,-0.00159,1.0
56.3,55.647856,-0.020518,0.003698,55.641806,-0.003292,0.002723,0.997797,0.033389,-0.007344,-0.000759,1.0
56.35,55.706126,0.006888,0.003218,55.691538,-0.003096,0.005358,0.993845,0.057519,-0.020518,0.003698,1.0
56.4,55.738677,-0.010092,0.001689,55.741393,-0.002946,-0.001207,0.997934,-0.178503,0.006888,0.003218,1.0
56.45,55.786005,-0.001657,0.003625,55.791251,-0.002991,0.001782,0.996972,0.119351,-0.010092,0.001689,1.0
56.5,55.829332,-0.00744,-0.001468,55.841201,-0.002908,-3e-06,0.999503,-0.074473,-0.001657,0.003625,1.0
56.55,55.888861,-0.002473,0.00404,55.891107,-0.002875,0.00258,0.997768,0.083206,-0.00744,-0.001468,1.0
56.6,55.945428,-0.002615,0.006564,55.941055,-0.002774,0.000133,0.999258,-0.081983,-0.002473,0.00404,1.0
56.65,55.989232,0.003682,-0.002444,55.991016,-0.00283,-0.00196,0.999216,-0.031819,-0.002615,0.006564,1.0
56.7,56.055658,-0.002641,0.001218,56.040964,-0.002918,-0.00106,0.998896,0.030455,0.003682,-0.002444,1.0
56.75,56.098918,0.004896,-0.000756,56.090921,-0.002952,-0.000523,0.999208,0.005799,-0.002641,0.001218,1.0
56.8,56.125222,0.007511,-0.009939,56.140854,-0.003006,-0.001976,0.998531,-0.037762,0.004896,-0.000756,1.0
56.85,56.178754,0.003473,0.004562,56.19075,-0.003071,0.000159,0.997747,0.06282,0.007511,-0.009939,1.0
56.9,56.230453,0.009595,-0.003503,56.240685,-0.003121,-0.003532,0.998958,-0.108004,0.003473,0.004562,1.0
56.95,56.298307,-0.005943,-0.011453,56.290559,-0.003331,-0.003864,0.997122,0.018718,0.009595,-0.003503,1.0
57.0,56.343848,-0.001392,0.001797,56.340459,-0.003371,0.003553,0.998217,0.180736,-0.005943,-0.011453,1.0
57.05,56.374651,-0.009029,-0.011639,56.390424,-0.003223,-0.000188,0.999582,-0.138697,-0.001392,0.001797,1.0
57.1,56.436689,-0.00424,0.005064,56.440311,-0.00315,0.005677,0.997291,0.181287,-0.009029,-0.011639,1.0
57.15,56.472951,-0.012303,0.006596,56.490233,-0.002921,0.000683,0.998728,-0.170172,-0.00424,0.005064,1.0
57.2,56.538398,0.002546,0.001236,56.540072,-0.002936,0.00039,0.996309,0.035234,-0.012303,0.006596,1.0
57.25,56.579392,0.008747,0.009716,56.590005,-0.002944,-0.001468,0.999236,-0.055276,0.002546,0.001236,1.0
57.3,56.625631,-0.010375,-0.007533,56.639892,-0.003152,-0.007494,0.997376,-0.136833,0.008747,0.009716,1.0
57.35,56.699041,0.006055,0.001486,56.68974,-0.003367,0.002135,0.996887,0.274954,-0.010375,-0.007533,1.0
57.4,56.7427,-0.017254,-0.000339,56.739636,-0.003285,-0.002494,0.998183,-0.184466,0.006055,0.001486,1.0
57.45,56.777465,-0.014747,0.006254,56.789411,-0.003354,0.002543,0.994824,0.172023,-0.017254,-0.000339,1.0
57.5,56.828926,0.018893,0.003445,56.839182,-0.003203,0.00166,0.995576,-0.065067,-0.014747,0.006254,1.0
57.55,56.885461,-0.014769,-0.010711,56.888911,-0.003318,-0.007471,0.994332,-0.212011,0.018893,0.003445,1.0
57.6,56.947745,-0.000127,0.003312,56.938676,-0.003507,0.004349,0.995569,0.348499,-0.014769,-0.010711,1.0
57.65,56.99496,-0.005812,0.008119,56.98863,-0.003301,-0.000549,0.999962,-0.209571,-0.000127,0.003312,1.0
57.7,57.048171,-0.016538,-0.01137,57.038559,-0.003435,-0.003273,0.998256,-0.01571,-0.005812,0.008119,1.0
57.75,57.094768,0.01339,0.003569,57.088343,-0.0034,0.006847,0.995038,0.256924,-0.016538,-0.01137,1.0
57.8,57.134626,-0.001023,0.000599,57.138132,-0.003203,-0.003595,0.995983,-0.325283,0.01339,0.003569,1.0
57.85,57.190048,-0.01557,-0.003907,57.188079,-0.003444,-0.002581,0.999693,0.106686,-0.001023,0.000599,1.0
57.9,57.255899,-0.0065,0.006022,57.237889,-0.003409,0.004302,0.995329,0.145388,-0.01557,-0.003907,1.0
57.95,57.287264,-0.011442,-0.001042,57.287764,-0.003241,0.000134,0.99805,-0.140542,-0.0065,0.006022,1.0
58.0,57.346251,0.006056,0.007292,57.337607,-0.003219,0.002655,0.996567,0.098154,-0.011442,-0.001042,1.0
58.05,57.391921,-0.023079,0.002706,57.3875,-0.003199,-0.004192,0.998183,-0.195696,0.006056,0.007292,1.0
58.1,57.426674,0.018985,0.004033,57.437204,-0.003312,0.003081,0.993076,0.230738,-0.023079,0.002706,1.0
58.15,57.484148,0.003121,-0.004557,57.486907,-0.003291,-0.006479,0.994305,-0.296682,0.018985,0.004033,1.0
58.2,57.536626,0.005982,-0.00814,57.536812,-0.003616,-0.002857,0.999064,0.164718,0.003121,-0.004557,1.0
58.25,57.586543,0.008371,0.003431,57.58673,-0.003673,-0.000597,0.998205,0.015327,0.005982,-0.00814,1.0
58.3,57.647891,-0.004984,0.002623,57.636612,-0.003797,-0.005515,0.997489,-0.126797,0.008371,0.003431,1.0
58.35,57.69634,-0.01956,-0.003182,57.686526,-0.004062,-0.003416,0.998505,0.084191,-0.004984,0.002623,1.0
58.4,57.744478,-0.001194,0.007746,57.736276,-0.004067,0.003806,0.994132,0.159494,-0.01956,-0.003182,1.0
58.45,57.788449,-0.001961,-0.000675,57.786203,-0.003976,-0.003149,0.999642,-0.213753,-0.001194,0.007746,1.0
58.5,57.842385,-0.018037,0.001304,57.836176,-0.004172,-0.00241,0.999412,0.071931,-0.001961,-0.000675,1.0
58.55,57.871056,0.00184,-0.001533,57.885953,-0.004183,0.002164,0.994589,0.096358,-0.018037,0.001304,1.0
58.6,57.957178,0.02251,0.004933,57.935877,-0.004112,-0.000856,0.999448,-0.099591,0.00184,-0.001533,1.0
58.65,57.978079,0.001526,-0.009384,57.9856,-0.00437,-0.010463,0.993247,-0.215273,0.02251,0.004933,1.0
58.7,58.043195,0.009374,-0.009191,58.035512,-0.004788,-0.00254,0.999542,0.251879,0.001526,-0.009384,1.0
58.75,58.094551,0.004827,-0.003975,58.085395,-0.004839,-0.0019,0.997188,-0.04697,0.009374,-0.009191,1.0
58.8,58.134001,-0.011537,9.9e-05,58.135309,-0.004968,-0.003039,0.998552,-0.01673,0.004827,-0.003975,1.0
58.85,58.20355,0.002833,-0.000955,58.185156,-0.005067,-0.000181,0.996539,0.075631,-0.011537,9.9e-05,1.0
58.9,58.236626,-0.017502,-0.006489,58.235087,-0.005108,-0.002748,0.99915,-0.083083,0.002833,-0.000955,1.0
58.95,58.264537,-0.013146,0.002698,58.284869,-0.005127,0.004236,0.994749,0.195384,-0.017502,-0.006489,1.0
59.0,58.337016,-8.1e-05,0.000656,58.334658,-0.004902,0.0025,0.996056,-0.09225,-0.013146,0.002698,1.0
59.05,58.376232,0.018328,3.9e-05,58.384618,-0.004872,-0.00109,0.999976,-0.066685,-8.1e-05,0.000656,1.0
59.1,58.444956,0.000233,-0.000528,58.434397,-0.00506,-0.007004,0.994502,-0.131171,0.018328,3.9e-05,1.0
59.15,58.478906,-0.006909,-0.008718,58.484338,-0.005381,-0.003908,0.99993,0.110183,0.000233,-0.000528,1.0
59.2,58.525202,-0.011516,0.004016,58.534254,-0.005423,0.002346,0.997927,0.128794,-0.006909,-0.008718,1.0
59.25,58.604554,-0.000858,0.006617,58.584095,-0.005306,0.000787,0.996545,-0.071175,-0.011516,0.004016,1.0
59.3,58.620349,-0.007753,-0.005622,58.63405,-0.005378,-0.003892,0.999742,-0.099184,-0.000858,0.006617,1.0
59.35,58.679588,-0.01584,-0.007062,58.683955,-0.005493,0.001323,0.997674,0.155186,-0.007753,-0.005622,1.0
59.4,58.734055,-0.001905,0.012047,58.733741,-0.005287,0.006407,0.995248,0.08829,-0.01584,-0.007062,1.0
59.45,58.79141,-0.011974,0.000955,58.78367,-0.005135,-0.003085,0.999428,-0.259358,-0.001905,0.012047,1.0
59.5,58.826999,-0.007751,0.002517,58.83352,-0.005279,0.000656,0.996408,0.158352,-0.011974,0.000955,1.0
59.55,58.901426,-0.000371,-0.001665,58.883391,-0.005204,0.000779,0.997675,-0.036499,-0.007751,0.002517,1.0
59.6,58.93542,-0.012184,-0.001824,58.933363,-0.00519,-1.8e-05,0.999889,-0.01081,-0.000371,-0.001665,1.0
59.65,58.990447,-0.009562,0.003833,58.983216,-0.005127,0.00334,0.996345,0.086647,-0.012184,-0.001824,1.0
59.7,59.028156,0.005482,0.002532,59.033064,-0.004969,0.001815,0.997131,-0.059782,-0.009562,0.003833,1.0
59.75,59.091305,-0.029116,-0.00459,59.08297,-0.004981,-0.002559,0.998355,-0.094389,0.005482,0.002532,1.0
59.8,59.134618,-0.011074,0.004014,59.132604,-0.004908,0.008675,0.991265,0.304447,-0.029116,-0.00459,1.0
59.85,59.185968,-0.008485,0.008736,59.182382,-0.004479,0.004747,0.996678,-0.174319,-0.011074,0.004014,1.0
59.9,59.222361,-0.008425,-0.001586,59.232246,-0.00437,0.000519,0.997454,-0.062134,-0.008485,0.008736,1.0
59.95,59.289398,-0.014807,0.003886,59.28212,-0.004299,0.003574,0.997472,0.091928,-0.008425,-0.001586,1.0
